2018-10-13 06:52:28, 0.0, 0.073
2018-10-13 06:53:02, 0.228, 0.0
2018-10-13 06:54:03, 0.0, 0.744
2018-10-13 06:55:00, 0.0, 0.197
2018-10-13 06:56:00, 0.512, 0.737
2018-10-13 06:57:00, 0.369, 0.0
2018-10-13 06:58:18, 0.0, 0.293
2018-10-13 06:59:00, 0.0, 0.231
2018-10-13 07:00:00, 0.087, 0.1
2018-10-13 07:01:00, 0.146, 0.0
2018-10-13 07:02:00, 0.0, 0.185
2018-10-13 07:03:00, 0.191, 0.21
2018-10-13 07:04:00, 0.204, 0.407
2018-10-13 07:05:00, 0.177, 0.0
2018-10-13 07:06:00, 0.369, 0.142
2018-10-13 07:07:00, 0.145, 0.239
2018-10-13 07:08:00, 0.077, 0.231
2018-10-13 07:09:00, 0.0, 0.149
2018-10-13 07:10:01, 0.267, 0.11
2018-10-13 07:11:01, 0.143, 0.156
2018-10-13 07:12:00, 0.104, 0.0
2018-10-13 07:13:00, 0.17, 0.216
2018-10-13 07:14:06, 0.252, 0.084
2018-10-13 07:15:00, 0.109, 0.137
2018-10-13 07:16:06, 0.216, 0.0
2018-10-13 07:17:00, 0.179, 0.0
2018-10-13 07:18:15, 0.0, 0.174
2018-10-13 07:19:00, 0.241, 0.0
2018-10-13 07:20:00, 0.179, 0.0
2018-10-13 07:21:09, 0.091, 0.215
2018-10-13 07:22:02, 0.167, 0.177
2018-10-13 07:23:14, 0.22, 0.109
2018-10-13 07:24:02, 0.102, 0.0
2018-10-13 07:25:01, 0.204, 0.217
2018-10-13 07:26:00, 0.231, 0.0
2018-10-13 07:27:01, 0.167, 0.252
2018-10-13 07:28:00, 0.0, 0.197
2018-10-13 07:29:00, 0.2, 0.154
2018-10-13 07:30:01, 0.0, 0.591
2018-10-13 07:31:00, 0.0, 0.146
2018-10-13 07:32:00, 0.34, 0.0
2018-10-13 07:33:05, 0.0, 0.317
2018-10-13 07:34:25, 0.0, 0.086
2018-10-13 07:35:00, 0.073, 0.0
2018-10-13 07:36:00, 0.278, 0.0
2018-10-13 07:37:00, 0.0, 0.067
2018-10-13 07:38:00, 0.073, 0.13
2018-10-13 07:39:01, 0.0, 0.138
2018-10-13 07:40:00, 0.0, 0.297
2018-10-13 07:41:00, 0.237, 0.042
2018-10-13 07:42:00, 0.221, 0.0
2018-10-13 07:43:00, 0.146, 0.369
2018-10-13 07:44:00, 0.0, 0.266
2018-10-13 07:45:00, 1.0, 0.0
2018-10-13 07:46:01, 0.17, 0.0
2018-10-13 07:47:00, 0.0, 0.087
2018-10-13 07:48:00, 0.216, 0.0
2018-10-13 07:49:16, 0.085, 0.0
2018-10-13 07:50:01, 0.185, 0.0
2018-10-13 07:51:00, 0.274, 0.256
2018-10-13 07:52:01, 0.301, 0.0
2018-10-13 07:53:00, 0.0, 0.177
2018-10-13 07:54:00, 0.0, 0.192
2018-10-13 07:55:01, 0.197, 0.279
