@relation 'all-weka.filters.unsupervised.attribute.Remove-R1-2,4,7'

@attribute close_price_up {' true',' false'}
@attribute prive_variation numeric
@attribute volumeFrom numeric

@data
' false',0.0223,0.5056
' false',-0.0024,0.2179
' false',0.0052,-0.6253
' false',0.0003,0.1698
' true',0.023,-0.0558
' true',0.0431,0.0437
' false',0.0198,0.0444
' false',0.0102,0.0758
' false',0.0005,-0.4755
' true',0.0125,0.262
' false',0.0117,-0.3287
' false',0.0128,-0.0429
' false',0.0003,0.4863
' false',0.0044,-0.2736
' false',0.0085,-0.1789
' false',0.0014,0.0767
' true',0.0209,-0.0318
' true',0.0139,-0.0742
' false',0.0043,-0.0082
' false',0.0136,0.025
' false',0,0.7339
' false',0.0073,-0.5921
' false',0.0032,-0.1673
' false',0.0026,0.0858
' false',0.0012,0.0325
' true',0.1093,0.7972
' true',0.2105,-0.9013
' true',0.1171,0.0055
' true',0.0106,0.026
' true',0.0155,0.2255
' true',0.0195,-0.0038
' true',0.0123,-0.0284
' false',0.0123,0.2192
' true',0.0329,-0.3377
' false',0.0199,0.577
' true',0.0198,-0.5753
' true',0.0128,-0.0826
' false',0.0075,0.6864
' false',0.0081,-0.4902
' true',0.0122,-0.2043
' false',0.011,0.1274
' false',0.0009,0.1276
' false',0.0005,0.0683
' true',0.0049,-0.2054
' true',0.0402,-0.1231
' true',0.0367,-0.0367
' true',0.0238,0.1014
' true',0.0259,-0.004
' true',0.0111,-0.0359
' false',0.0384,0.1791
' true',0.0265,-0.1771
' false',0.0268,0.0598
' false',0.0002,0.126
' false',0.0014,0.2088
' false',0.0061,-0.3844
' false',0.0046,0.0672
' false',0.0029,-0.1112
' false',0.0023,0.0376
' true',0.0094,0.0544
' false',0.0114,0.2863
' false',0.0015,-0.111
' false',0.0043,1.5487
' false',-0.0133,-1.3406
' true',0.1203,1.0804
' true',0.1706,-1.4091
' true',0.0604,-0.0785
' false',0.0369,-0.0175
' true',0.0468,-0.053
' true',0.0544,0.0684
' true',0.0762,0.5895
' true',0.0615,-0.3573
' false',0.0123,-0.2628
' true',0.011,-0.011
' true',0.009,-0.0283
' false',0.016,0.0851
' true',0.0413,0.6641
' true',0.0412,-0.5732
' false',0.019,0.0044
' true',0.0096,0.2675
' true',0.1905,1.6274
' false',0.1594,-1.8131
' true',0.0231,0.0208
' true',0.1007,0.6948
' true',0.1588,-0.4725
' false',0.0681,-0.4087
' true',0.0331,0.1793
' false',0.022,0.6037
' true',0.0563,-0.5418
' false',0.0616,-0.1427
' false',0.0068,0.393
' false',0.0002,-0.339
' false',0.0079,-0.1317
' false',0.0065,0.1452
' false',0.0125,-0.0665
' true',0.0105,-0.069
' true',0.0091,-0.0823
' false',0.0152,0.4112
' false',0.0033,-0.2589
' true',0.0267,0.0053
' false',0.0088,-0.2084
' false',0.0044,0.3187
' false',0.0017,0.0005
' false',0.0421,2.563
' false',0.0125,-0.4294
' true',0.0289,-2.1946
' true',0.0491,0.2681
' false',0.0418,-0.4395
' true',0.0084,0.4936
' false',0.0145,0.0154
' false',0.0032,2.0792
' true',0.0431,-2.0792
' true',0.0811,-0.2962
' true',0.0736,-0.2485
' true',0.0414,0.0005
' false',0.0014,0.0543
' false',0.0003,-0.0351
' false',0.004,0.1001
' false',0.0002,-0.1562
' false',0.0009,0.6593
' false',0.0317,0.2383
' false',0.0099,-0.4245
' false',0.0093,0.4866
' true',0.0241,-0.6323
' true',0.0492,0.3894
' true',0.0306,0.0359
' false',0.0186,-0.1523
' true',0.0125,-0.2194
' false',0.0005,0.0126
' false',0.003,0.0729
' true',0.0318,-0.4187
' true',0.0332,0.4858
' false',0.0122,-0.1978
' true',0.0157,-0.313
' true',0.0239,0.2534
' false',0.0135,0.2726
' true',0.0397,-0.2342
' true',0.0656,0.5524
' false',0.0367,1.8413
' false',0.014,-1.4434
' false',0.016,-1.0165
' false',-0.0015,0.3288
' true',0.1392,0.504
' true',0.1561,-0.854
' true',0.0201,-0.1413
' false',0.0231,0.5199
' false',0.0216,-0.36
' false',0.0014,1.5033
' true',0.0225,-1.706
' false',0.0382,0.7619
' true',0.0079,0.1281
' false',0.0459,-0.7037
' true',0.0637,0.1083
' true',0.0501,0.2332
' false',0.002,-0.5733
' true',0.0216,0.0665
' true',0.041,-0.0632
' true',0.0199,-0.0122
' false',0.0087,0.2288
' true',0.0209,-0.1955
' false',0.0148,0.464
' true',0.0037,-0.4748
' false',0.0108,0.0294
' false',0.0005,0.0193
' true',0.0046,0.1298
' true',0.0462,0.1204
' true',0.0499,-0.2783
' false',0.0058,-0.0209
' true',0.0087,0.1051
' true',0.0303,-0.0452
' true',0.0848,0.3981
' true',0.1539,0.0531
' false',0.0993,-0.4755
' false',0.0263,1.1881
' false',-0.0085,-0.9912
' true',0.0183,0.798
' false',0.0181,-0.8092
' true',0.041,-0.1428
' true',0.0735,0.0356
' false',0.035,-0.0114
' true',0.0143,0.04
' false',0.0244,-0.0773
' true',0.0473,-0.0129
' false',0.037,0.1348
' false',0.0189,-0.1541
' false',0.0129,0.115
' false',0.0005,-0.1418
' true',0.0449,0.0106
' true',0.045,0.0294
' false',0.0046,0.0146
' false',0.0012,-0.0021
' false',0.0005,0.0029
' true',0.0035,0.182
' true',0.0123,-0.1892
' false',0.0085,-0.0695
' true',0.0111,0.0523
' true',0.0205,-0.0055
' false',0.014,-0.0344
' true',0.0143,0.2027
' false',0.0145,1.3121
' false',0.003,-0.7305
' false',0.0261,2.2972
' false',0,2.589
' true',0.1642,-2.9351
' true',0.1501,-2.4012
' true',0.0484,-0.1016
' false',0.0315,0.1519
' true',0.0197,0.5189
' true',0.0188,-0.3193
' true',0.0484,-0.0932
' false',0.0319,-0.2511
' false',0.0002,-0.05
' true',0.138,0.4706
' true',0.1554,-0.5234
' true',0.0316,0.1053
' true',0.0319,-0.1265
' false',0.006,-0.0734
' true',0.0366,0.1783
' false',0.0005,0.0221
' true',0.0046,-0.0763
' false',0.0096,0.2608
' false',0.0008,-0.028
' true',0.0098,0.2939
' true',0.0582,-0.3808
' false',0.017,0.0935
' true',0.0031,-0.197
' true',0.0031,-0.197
' true',0.0417,0.1484
' true',0.0397,-0.2953
' false',0.0041,-0.0464
' true',0.0078,1.1627
' false',0.0293,-1.0659
' true',0.0057,-0.1462
' false',0.0047,0.2429
' false',0.0011,0.2629
' true',0.0475,-0.1213
' true',0.0715,-0.1361
' false',0.0437,-0.0521
' false',0.0069,-0.1513
' false',0.0041,0.1527
' true',0.0156,0.2878
' false',0.0133,3.3485
' true',0.0073,-2.2567
' true',0.0696,-0.9779
' false',0.0612,-0.0313
' false',0.0083,-0.1213
' false',0.0086,-0.2829
' false',0.0046,0.505
' false',0.0211,-0.3636
' true',0.0249,0.0854
' true',0.0381,-0.1475
' false',0.0237,-0.062
' true',0.0559,0.6349
' true',0.0895,-0.4576
' false',0.0127,-0.1147
' true',0.0153,0.0245
' false',0.0102,-0.0609
' true',0.0174,0.2227
' true',0.0532,0.8209
' true',0.0998,-0.9261
' true',0.092,-0.1637
' true',0.0672,-0.073
' false',0.0286,-0.02
' false',0.0075,0.3074
' true',0.0194,-0.2733
' false',0.0195,-0.0099
' false',0.0057,-0.0095
' true',0.0092,0.002
' true',0.0101,0.0341
' true',0.0246,0.0087
' true',0.0395,-0.0945
' false',0.0377,0.486
' true',0.0154,-0.4488
' true',0.0389,1.1991
' true',0.0296,-1.0789
' true',0.0444,-0.0668
' true',0.0671,0.318
' false',0.0455,-0.2938
' false',0.0136,0.1913
' true',0.0256,0.3279
' false',0.0253,-0.3496
' false',0.0069,0.0958
' true',0.0166,-0.0932
' false',0.0162,-0.2273
' false',0.0067,-0.0324
' true',0.0095,0.0383
' true',0.0133,0.1551
' false',0.0337,-0.2386
' true',0.0055,0.0835
' true',0.0131,-0.007
' true',0.0195,0.3325
' false',0.0166,0.4224
' true',0.0835,-0.7063
' false',0.0847,0.3223
' false',0.011,-0.3018
' false',0.0008,0.4746
' true',0.0223,-0.3537
' true',0.0328,0.3634
' true',0.0503,-0.4024
' false',0.0186,-0.1562
' false',0.018,0.6758
' false',0.0159,-0.2095
' true',0.0073,-0.5149
' false',0.0066,0.0676
' true',0.0618,0.1033
' false',0.0531,0.0258
' false',0.0096,-0.0429
' false',0.0101,-0.0195
' false',0,0.0223
' false',0.0009,-0.0592
' false',0.0032,0.2968
' false',0.0084,-0.3276
' false',0.0217,0.2216
' false',0.0015,-0.2934
' true',0.0055,-0.0223
' false',0.006,1.6953
' false',0.0241,-1.4839
' true',0.0307,0.0733
' false',0.0277,-0.131
' true',0.0127,0.0955
' false',0.018,0.5536
' true',0.0278,-0.7902
' false',0.0135,0.1384
' false',0,0.1846
' false',0.0005,-0.1132
' false',0.0107,-0.1123
' false',0.035,-0.0327
' false',0.0006,0.1578
' false',0.0148,-0.2295
' false',0.0089,0.2139
' true',0.0109,-0.1329
' true',0.0467,0.9615
' true',0.108,-0.1962
' true',0.0701,-0.6879
' false',0.0156,0.0664
' false',0.005,-0.0441
' false',0.0009,5.3993
' true',0.1544,-3.06
' true',0.2572,-1.7657
' false',0.0902,-0.522
' true',0.0161,0.127
' true',0.0957,0.2727
' true',0.1034,-0.387
' true',0.0631,-0.1153
' true',0.0631,0.0237
' true',0.032,0.3612
' false',0.0248,-0.0781
' false',0.0025,0.2608
' true',0.0067,-0.4384
' false',0.0167,0.9476
' false',-0.0094,-0.9773
' true',0.0437,-0.0101
' false',0.0484,0.1763
' true',0.0161,-0.1767
' true',0.0409,0.1177
' true',0.0328,-0.0795
' false',0.0434,0.4579
' false',0.0095,-0.449
' true',0.0598,-0.0651
' false',0.0631,-0.1394
' true',0.0175,0.127
' true',0.0169,0.226
' true',0.0475,2.0207
' true',0.1732,-0.8366
' true',0.131,-1.1797
' false',0.02,0.026
' false',0.0038,-0.2617
' false',0.0129,0.0499
' true',0.0073,-0.0155
' false',0.0148,-0.1564
' true',0.006,0.0124
' false',0.0083,0.0227
' false',0.013,0.2819
' true',0.0395,-0.2413
' true',0.036,0.0729
' false',0.0343,-0.0729
' false',0,0.0254
' false',0.0038,0.0337
' false',0.0009,0.0904
' true',0.0144,-0.1411
' true',0.0478,0.0031
' false',0.0368,0.7968
' false',0,0.1183
' false',0.0284,-0.8089
' true',0.0173,-0.0675
' false',0.0011,2.1457
' true',0.0281,-0.3643
' true',0.1197,-1.4113
' true',0.0333,-0.0618
' false',0.0236,-0.2662
' false',0.0115,2.6716
' true',0.0338,-1.008
' true',0.1108,0.0103
' false',0.0333,-1.6415
' false',0.0015,0.7945
' false',0.0055,0.4039
' false',0.0042,9.8605
' true',0.6329,-1.9605
' false',0.6995,-6.6217
' true',0.1242,-0.7767
' false',0.1502,-1.1489
' false',0.0373,-0.1746
' true',0.0485,0.4027
' false',0.0859,-0.7177
' false',0.0011,-0.1541
' true',0.0253,0.0567
' true',0.0259,0.009
' true',0.0362,-0.0371
' true',0.0339,0.1049
' false',0.0196,-0.1036
' false',0.0069,0.3385
' true',0.0342,-0.3109
' true',0.0566,0.6832
' true',0.0323,-0.5878
' true',0.0256,0.2239
' true',0.0501,0.3038
' false',0.0215,-0.4447
' true',0.0244,-0.2496
' false',0.0092,0.1837
' false',0.0239,-0.1401
' false',0.033,0.2449
' true',0.0362,0.0458
' true',0.0211,-0.2479
' false',0.0038,-0.0717
' true',0.0241,-0.0398
' true',0.0311,0.0604
' true',0.0574,0.9435
' true',0.0611,-0.9509
' true',0.0268,0.0566
' true',0.0473,0.0895
' false',0.0407,-0.2098
' false',0.009,0.019
' true',0.0352,1.8443
' true',0.1767,0.6842
' true',0.1504,-2.1914
' false',0.0309,0.0385
' false',0.0006,0.6126
' false',0.0352,-0.678
' false',0.0031,-0.0789
' true',0.043,0.1827
' true',0.0596,-0.2368
' true',0.0414,-0.1666
' false',0.0307,0.0098
' false',0.0112,0.1944
' true',0.0135,-0.0375
' false',0.0106,0.0219
' false',0.0067,0.2024
' false',0.0132,-0.1777
' true',0.0361,-0.1225
' true',0.073,0.1821
' false',0.0442,-0.2293
' false',0.009,0.0699
' true',0.0272,-0.0534
' false',0.02,-0.072
' true',0.0165,0.0656
' true',0.0262,-0.0544
' true',0.0257,0.3209
' true',0.0525,-0.3005
' true',0.0616,0.1764
' true',0.0387,0.081
' true',0.052,0.0836
' true',0.0626,0.0027
' false',0.0295,-0.0466
' true',0.0283,0.2908
' true',0.1217,2.0232
' true',0.1113,-2.2042
' true',0.0713,0.4381
' false',0.0375,-0.487
' true',0.0163,-0.1948
' false',0.0368,-0.0026
' false',0.0037,0.0339
' true',0.0435,-0.1013
' true',0.0934,-0.0407
' true',0.041,-0.018
' true',0.0264,-0.0776
' true',0.0311,0.0981
' true',0.0227,-0.0732
' false',0.0227,-0.0842
' true',0.0381,0.4078
' true',0.075,0.6125
' true',0.0521,-0.4164
' true',0.0931,0.4328
' true',0.1926,2.2797
' false',0.0735,-2.3158
' false',0.0215,-0.4861
' false',0.0027,1.0777
' true',0.0518,-1.5403
' false',0.0305,0.0859
' false',0.0029,-0.0101
' true',0.0098,0.0308
' false',0.0165,-0.1056
' true',0.0067,0.0805
' false',0.0015,0.2242
' false',0.0005,0.0695
' true',0.0852,-0.3428
' false',0.0408,-0.0218
' false',0.0091,0.2807
' false',-0.0002,-0.1111
' false',0.0043,0.0035
' false',0.0088,0.5637
' true',0.0276,-0.4249
' false',0.0209,-0.0937
' false',0,-0.079
' false',0.0261,0.0696
' true',0.0314,-0.0996
' true',0.0606,-0.1254
' true',0.0316,-0.0053
' true',0.0462,0.0299
' false',0.0349,0.1851
' true',0.0265,0.0486
' true',0.0489,-0.2844
' false',0.0162,-0.0008
' false',0.0002,0.1346
' false',0.0063,-0.1229
' false',0.0136,0.1013
' true',0.0131,-0.1109
' false',0.0139,0.093
' false',0.0012,-0.0491
' false',0.0006,-0.0607
' true',0.007,0.0435
' true',0.024,0.041
' true',0.0658,0.0874
' false',0.0531,-0.1275
' false',0.0002,0.226
' false',0.0079,-0.1588
' true',0.0009,-0.02
' false',0.0011,0.0767
' true',0.0149,-0.0997
' true',0.0502,0.2153
' false',0.0346,0.1304
' true',0.016,-0.3154
' false',0.0023,-0.0662
' true',0.0052,0.025
' false',0.0082,0.0012
' true',0.0072,0.0621
' true',0.0384,-0.0005
' false',0.0338,0.1925
' false',-0.0014,-0.1011
' true',0.0133,-0.1297
' false',0.0027,0.2335
' true',0.0174,-0.2685
' true',0.0146,1.7086
' true',0.0407,-1.6224
' false',0.0253,-0.0253
' false',0.032,-0.1179
' true',0.0345,0.0012
' true',0.0654,0.6614
' true',0.064,-0.3561
' true',0.0625,-0.0484
' true',0.0623,-0.0393
' true',0.0302,0.092
' true',0.019,-0.1787
' true',0.005,0.2055
' true',0.027,0.2546
' true',0.0647,-0.226
' false',0.0292,-0.1177
' true',0.0072,-0.1582
' true',0.0142,0.0058
' false',0.0076,0.1459
' true',0.0065,-0.1835
' false',0.0029,-0.0061
' true',0.0088,0.0117
' true',0.0305,-0.0528
' false',0.0253,0.2543
' true',0.019,0.0337
' false',0.0102,-0.1546
' false',0.0003,-0.0218
' true',0.0178,0.2092
' false',0.0171,-0.2493
' false',0.0137,1.0385
' false',0.0099,-1.0231
' false',-0.0009,0.0747
' true',0.0052,-0.1295
' false',0.0088,0.0465
' true',0.0191,0.5449
' true',0.0587,-0.4049
' true',0.0633,-0.1582
' true',0.0256,-0.0376
' true',0.0053,0.0142
' true',0.0337,0.004
' true',0.0283,-0.0206
' false',0.0064,0.1458
' true',0.0189,-0.0392
' false',0.0035,-0.0125
' false',0.0111,-0.0648
' false',0.0041,0.0078
' false',-0.0015,0.0676
' false',0.0169,-0.0676
' true',0.052,0.2157
' true',0.0599,-0.1194
' true',0.0372,-0.0764
' false',0.0285,0.1605
' false',-0.0104,0.7454
' false',0.016,-0.802
' false',0.0063,0.0945
' true',0.0101,-0.0827
' true',0.0395,0.1449
' false',0.0314,-0.3033
' false',-0.0295,0.1811
' true',0.0131,-0.1649
' true',0.0283,0.1916
' true',0.0876,0.5395
' false',0.0353,0.71
' false',0.0028,-1.4414
' true',0.0017,-0.0365
' false',0.0046,0.272
' true',0.0151,0.2843
' true',0.0984,-0.5072
' false',0.0771,0.1915
' false',0.0286,-0.0727
' false',0.0464,-0.0137
' false',0.0041,-0.0868
' true',0.0176,0.2514
' true',0.027,-0.217
' true',0.0171,-0.0875
' false',0.0339,0.0281
' false',0.0053,0.0581
' true',0.0426,1.4739
' false',0.0377,-1.3786
' true',0.0438,0.0023
' true',0.0498,0.747
' true',0.0359,-0.6705
' false',0.0321,7.9996
' true',0.0298,-8.027
' false',0.0275,0.0053
' true',0.0618,7.5134
' false',0.0734,-7.6369
' true',0.0215,0.1295
' false',0.0142,-0.2026
' true',0.023,0.0505
' true',0.0229,-0.0207
' true',0.065,0.2139
' true',0.0599,-0.0591
' false',0.0462,-0.0834
' true',0.0216,-0.1111
' false',0.0235,0.0369
' false',0.0009,0.1665
' false',0.0085,-0.1185
' false',0.0145,-0.0673
' false',0.0031,0.1762
' false',0,-0.0775
' false',0.0035,0.0365
' false',0.0049,-0.232
' false',0,-0.0284
' true',0.0011,0.0878
' false',-0.0015,0.329
' true',0.0435,-0.3145
' false',0.0644,0.1784
' false',0.0064,1.9327
' true',0.0612,-2.1358
' false',0.0148,0.1709
' false',0.0006,0.0122
' false',0.0099,-0.1536
' true',0.0166,-0.0936
' false',0.0171,0.2919
' false',0.0153,-0.2373
' false',0.0034,0.2416
' true',0.0006,-0.1347
' true',0.0686,-0.0308
' true',0.06,0.1308
' true',0.044,0.1319
' false',0.0102,-0.0053
' true',0.0284,-0.1926
' true',0.0363,0.0278
' true',0.0253,-0.0915
' true',0.0214,-0.1016
' false',0.0223,0.8255
' true',0.0433,-0.5021
' true',0.0577,0.2812
' true',0.0354,-0.4155
' true',0.0398,-0.0264
' false',0.0296,-0.0244
' true',0.0434,0.4138
' true',0.0431,-0.2467
' true',0.0501,-0.2595
' false',0.0117,0.0865
' true',0.0098,-0.0136
' true',0.0088,-0.035
' true',0.0139,-0.0291
' false',0.0145,-0.0501
' false',0.0073,0.0242
' true',0.0194,0.0456
' true',0.025,-0.0212
' true',0.0378,0.0128
' false',0.0285,0.042
' false',0.0069,-0.0229
' false',0.0075,-0.0739
' true',0.0669,0.1504
' false',0.0523,-0.0308
' false',0.0219,0.1187
' true',0.0174,-0.123
' true',0.0297,-0.041
' true',0.0283,0.0813
' true',0.0346,0.0038
' false',0.0113,-0.0874
' false',-0.0011,-0.0611
' true',0.0035,0.1133
' true',0.0104,-0.037
' true',0.0207,-0.0308
' false',0.0169,0.2469
' true',0.0341,0.1634
' false',0.0247,-0.0472
' true',0.0239,-0.3153
' false',0.0096,-0.0254
' false',0.0006,0.1607
' true',0.0012,-0.0574
' false',0.0059,-0.0771
' false',0.0075,0.0002
' false',0.0088,0.0779
' false',0.0127,-0.1326
' false',0.0023,0.0695
' true',0.0288,0.1038
' false',0.0189,0.0064
' true',0.0091,-0.039
' false',0.0149,0.1304
' true',0.0322,-0.241
' true',0.0537,0.057
' false',0.0469,0.1257
' false',0.0291,-0.1748
' true',0.0465,0.0139
' true',0.055,0.0078
' false',0.0123,0.1556
' false',0.0003,0.0791
' false',0.0095,-0.2711
' false',0,0.3345
' false',0.0223,-0.2418
' false',0.0165,-0.0934
' false',0.0006,0.4417
' true',0.0153,-0.2113
' false',0.0092,-0.2771
' true',0.0084,0.0209
' false',0.0211,0.0437
' true',0.0302,-0.0568
' true',0.0372,0.0545
' true',0.0107,-0.0209
' false',0.0049,-0.0462
' true',0.0069,0.2232
' false',0.0064,-0.0604
' false',0.0009,-0.0897
' true',0.0107,0.0325
' false',0.0069,0.0128
' false',0,0.0104
' true',0.0069,-0.0752
' false',0.0066,0.4466
' false',0,0.7338
' false',0.0075,0.8706
' false',0.0072,-0.6415
' false',0.0024,0.4718
' false',0.0246,-0.9965
' false',0.0031,-0.7116
' true',0.011,0.1268
' false',0.0215,-0.2312
' true',0.0487,0.5099
' false',0.0451,-0.4814
' true',0.005,0.3317
' false',0.005,-0.4144
' true',0.0151,0.139
' false',0.0186,0.1717
' false',0.0092,-0.2278
' false',0,-0.0865
' false',0.0142,0.0238
' false',0.0012,0.7661
' true',0.0099,-0.6835
' false',0.0133,0.0064
' true',0.0107,-0.1377
' true',0.0316,0.18
' false',0.0193,0.5258
' false',0.0008,-0.6849
' false',0.0035,0.0613
' true',0.0144,4.1079
' false',0.0121,-3.5698
' false',0.0066,-0.0668
' false',-0.0048,5.4814
' true',0.0437,-3.7377
' true',0.1344,-1.4262
' true',0.0878,-0.6707
' true',0.0962,0.7941
' true',0.1019,-0.8978
' true',0.0176,-0.0545
' false',0.0129,1.5684
' false',0.0023,0.9745
' false',0.015,-1.5997
' false',0.0149,0.9196
' true',0.136,0.0229
' false',0.035,-1.4426
' false',0.025,0.9158
' false',0.0129,0.3911
' false',0.0871,2.098
' true',0.1064,-0.9393
' false',0.1102,-0.9381
' true',0.1037,-0.455
' true',0.128,0.8454
' true',0.133,-1.5726
' false',0.0773,0.8367
' true',0.0361,-1.2723
' false',0.0414,-0.0618
' true',0.0339,-0.154
' false',0.0207,0.3014
' true',0.0212,-0.5264
' true',0.0156,0.0012
' false',0.0175,0.1796
' true',0.0261,0.7902
' true',0.1331,2.1697
' true',0.115,-2.5654
' false',0.0519,-0.5379
' false',0.0037,0.5638
' true',0.0336,-0.4949
' true',0.0689,0.4004
' false',0.0377,-0.2481
' false',0.0043,-0.219
' true',0.0141,0.0306
' false',0.0083,0.3036
' false',0.0044,-0.321
' false',0.0077,1.5798
' false',0.0419,-0.598
' true',0.0797,-0.5987
' false',0.0939,-0.1952
' false',0.0077,1.0034
' true',0.032,-1.1146
' true',0.0468,0.0664
' false',0.0523,0.1617
' true',0.0317,-0.1456
' false',0.0458,-0.1154
' false',0.0008,-0.1105
' false',0.0006,0.0181
' true',0.0261,0.5932
' true',0.0894,1.9685
' true',0.0691,-2.2956
' true',0.0343,-0.1463
' true',0.0294,-0.053
' true',0.027,-0.0694
' true',0.0341,0.0429
' true',0.0369,0.1126
' false',0.019,0.6144
' true',0.0078,-0.5606
' true',0.0296,-0.1395
' true',0.0276,-0.0231
' true',0.036,-0.0167
' true',0.0609,0.1373
' false',0.0214,-0.144
' true',0.0265,-0.021
' false',0.022,0.1025
' false',0.0026,-0.1562
' false',0.0026,0.0309
' false',0.0031,0.0271
' false',0,-0.0591
' false',0.0024,0.0932
' false',0.0103,0.1574
' false',0,-0.1121
' false',0.0026,-0.1089
' true',0.0118,0.0789
' false',0.0113,0.7151
' false',0.0207,1.2801
' false',0.041,-1.0464
' true',0.0413,0.8052
' false',0.0376,-0.8798
' false',0.0471,1.1535
' true',0.0808,-1.1436
' false',0.0372,0.1304
' false',0,0.5456
' true',0.0971,1.1144
' false',0.1051,-1.0583
' false',0.0599,0.2633
' false',0.083,-1.5332
' false',0.0088,-0.1168
' false',0.0257,0.1489
' false',0.0188,-0.3395
' true',0.0254,0.4444
' true',0.1023,0.2996
' true',0.0902,0.6499
' false',0.0293,-1.1679
' true',0.023,0.3885
' true',0.0905,0.1052
' false',0.0637,-0.7038
' false',0.0037,0.2501
' false',0.0147,-0.0811
' true',0.0074,-0.2204
' true',0.1017,0.6038
' false',0.1036,-0.1321
' false',0.0198,-0.4611
' false',0.012,1.7298
' false',0.0209,-1.3972
' true',0.0683,0.2146
' false',0.0321,-0.5866
' false',0.0253,0.3758
' false',0.0045,0.3467
' true',0.016,-0.1057
' false',0.0358,-0.0231
' false',0.0055,-0.2734
' true',0.0758,-0.072
' true',0.084,0.0164
' true',0.0247,0.0491
' true',0.0451,-0.1767
' false',0.0183,-0.1391
' true',0.0273,0.0453
' true',0.0209,-0.0689
' false',0.0332,0.3492
' false',0.0115,-0.3034
' true',0.0434,0.029
' false',0.0327,0.0103
' true',0.0594,0.5264
' true',0.0786,-0.2288
' true',0.0874,-0.4032
' false',0.043,0.5868
' false',-0.0247,-0.4878
' false',0.014,0.899
' false',0,0.4683
' true',0.1182,0.7001
' true',0.1695,-1.4689
' true',0.0625,-0.2513
' true',0.038,-0.4358
' false',0.032,-0.004
' true',0.0046,0.1254
' true',0.0247,0.053
' false',0.0041,-0.1735
' false',0.0092,0.0576
' false',0.0261,0.4544
' true',0.047,-0.1605
' false',0.0307,-0.3711
' false',0.0017,0.01
' false',0.0068,0.0272
' false',0.0043,0.4122
' false',-0.0239,-0.2631
' false',0.0003,0.306
' true',0.0142,0.713
' false',0.0043,-0.7064
' false',0.0177,2.5275
' false',0.006,-1.9399
' false',0.0159,2.1718
' true',0.2396,0.3277
' true',0.2337,-3.0895
' false',0.0477,0.0817
' true',0.0449,0.354
' false',0.1205,-0.416
' true',0.0495,0.9865
' true',0.1089,-0.4394
' true',0.0895,-0.752
' false',0.008,-0.1813
' false',0.0097,0.1091
' true',0.0211,-0.1858
' true',0.0481,0.6947
' true',0.1132,-0.5743
' true',0.0819,-0.1082
' true',0.0348,0.2813
' true',0.0235,-0.0857
' true',0.0472,0.1394
' true',0.0314,-0.255
' false',0.0383,-0.1432
' true',0.0071,0.1687
' false',0.0261,0.0638
' false',0.0189,0.002
' false',0.0109,0.0045
' false',0.0022,-0.2099
' false',0.0069,0.0694
' false',-0.0045,0.2182
' false',-0.0012,-0.2617
' true',0.0398,0.4511
' true',0.0562,-0.2713
' true',0.0741,-0.103
' false',0.0804,-0.0602
' false',0.002,0.0545
' true',0.0236,0.2714
' true',0.0816,-0.1838
' false',0.0543,-0.1433
' true',0.03,0.2182
' false',0.0203,0.616
' false',0.0143,-0.9125
' false',0.0003,0.0913
' false',0.0032,-0.0116
' true',0.0143,0.3097
' false',0.0598,-0.2513
' false',0.0012,-0.1339
' false',0.0072,0.1507
' true',0.0302,0.0314
' false',0.0254,0.0137
' true',0.0637,-0.1905
' false',0.0559,0.0015
' true',0.0294,0.4157
' true',0.0422,-0.3895
' false',0.0151,-0.0151
' false',0.0026,0.2779
' false',0.0009,1.6443
' false',0.0031,6.1868
' false',0.002,5.0326
' true',0.1127,-7.0918
' true',0.2326,-5.0911
' false',0.0657,0.0619
' false',0.0261,-0.6194
' false',0.0023,0.9339
' false',0.0216,0.1407
' true',0.0076,0.0771
' true',0.16,0.2504
' false',0.1089,-0.9863
' true',0.0884,0.3044
' true',0.1805,0.9703
' true',0.1705,-1.8091
' false',0.065,2.1924
' false',-0.0022,-2.2924
' true',0.0071,-0.0977
' false',0.0123,0.2969
' false',0.0012,-0.2942
' false',0.009,-0.0972
' true',0.0899,0.6809
' true',0.0971,-0.6669
' true',0.0301,-0.006
' false',0.009,0.054
' false',0.0005,0.1965
' false',0.0154,-0.1366
' true',0.0239,0.67
' false',0.0171,-0.4381
' true',0.0444,-0.2446
' false',0.045,0.7689
' true',0.0056,-0.7943
' true',0.0105,0.0019
' true',0.0287,0.5373
' true',0.0659,-0.1584
' true',0.0992,1.6489
' true',0.0832,-0.6854
' false',0.0178,-1.3368
' true',0.0098,0.0153
' false',0.0088,-0.1441
' false',0.0012,0.3936
' false',0.0002,0.2199
' false',0.0005,0.1894
' false',0.0096,0.6337
' true',0.0104,-1.0413
' true',0.0306,-0.1632
' false',0.0323,-0.0486
' true',0.02,0.7628
' false',0.0213,-0.7468
' true',0.0036,-0.0702
' true',0.0216,-0.1065
' false',0.0197,0.817
' false',0.0043,-0.7451
' true',0.0025,-0.0561
' false',0.0044,2.8522
' true',0.0264,-1.9311
' true',0.0521,-0.0748
' true',0.1082,-0.651
' false',0.0814,-0.021
' true',0.0387,0.2358
' true',0.0429,-0.1921
' true',0.1065,0.0267
' true',0.11,0.0583
' true',0.059,0.2275
' true',0.0669,0.9335
' true',0.0769,-1.1539
' true',0.0746,0.0246
' true',0.0874,0.7146
